CustomerID,recency,frequency,total_spent,recency_score,frequency_score,total_spent_score,RFM_SCORE,segment
15154,-299,1,254.27999999999997,2,1,2,21,inactive_customers
15156,-373,3,961.4899999999999,5,3,4,53,loyalty_potential
15157,-371,3,1936.0700000000004,5,3,4,53,loyalty_potential
15158,-329,1,401.4000000000001,3,1,2,31,slipping_away
15159,-373,30,18641.010000000002,5,5,5,55,brand_ambassadors
15160,-17,1,158.16000000000003,1,1,1,11,inactive_customers
15163,-356,2,304.4699999999999,4,3,2,43,loyalty_potential
15164,-306,3,824.58,3,3,3,33,require_attention
15165,-1,1,487.75,1,1,3,11,inactive_customers
15167,-54,1,158.79999999999998,1,1,1,11,inactive_customers
15168,-349,1,106.56,4,1,1,41,recently_onboarded
15171,-43,1,1289.5,1,1,4,11,inactive_customers
15172,-366,5,1624.05,5,4,4,54,brand_ambassadors
15174,-52,1,135.75,1,1,1,11,inactive_customers
15175,-303,1,224.14000000000004,3,1,1,31,slipping_away
15178,-114,1,40.5,1,1,1,11,inactive_customers
15179,-356,5,2206.9500000000003,4,4,5,44,steady_supporters
15180,-7,1,87.5,1,1,1,11,inactive_customers
15181,-308,3,689.48,3,3,3,33,require_attention
15182,-220,2,622.8499999999998,2,3,3,23,high_risk
15184,-345,2,402.2,4,3,2,43,loyalty_potential
15185,-304,1,310.62,3,1,2,31,slipping_away
15186,-360,2,411.41,4,3,2,43,loyalty_potential
15187,-373,16,4777.180000000001,5,5,5,55,brand_ambassadors
15189,-373,41,16225.390000000003,5,5,5,55,brand_ambassadors
15192,-255,3,1044.3200000000002,2,3,4,23,high_risk
15193,-313,1,499.31999999999994,3,1,3,31,slipping_away
15194,-371,15,7616.530000000001,5,5,5,55,brand_ambassadors
15195,-372,1,3861.0,5,1,5,51,new_customers
15197,-364,3,1079.6100000000001,5,3,4,53,loyalty_potential
15198,-282,2,193.64,2,3,1,23,high_risk
15199,-315,4,1268.6999999999998,3,4,4,34,steady_supporters
15201,-287,5,1236.54,2,4,4,24,high_risk
15203,-348,6,1827.8,4,5,4,45,steady_supporters
15204,-17,1,316.58,1,1,2,11,inactive_customers
15205,-289,2,653.24,2,3,3,23,high_risk
15206,-364,4,420.3,5,4,2,54,brand_ambassadors
15208,-373,5,870.12,5,4,3,54,brand_ambassadors
15210,-149,1,331.18,1,1,2,11,inactive_customers
15211,-314,2,894.41,3,3,3,33,require_attention
15212,-133,1,101.79999999999998,1,1,1,11,inactive_customers
15213,-56,2,328.35,1,3,2,13,high_risk
15214,-373,8,1661.44,5,5,4,55,brand_ambassadors
15215,-328,3,734.9399999999999,3,3,3,33,require_attention
15216,-287,1,96.6,2,1,1,21,inactive_customers
15218,-364,11,5756.89,5,5,5,55,brand_ambassadors
15219,-198,1,305.75,2,1,2,21,inactive_customers
15220,-323,6,1778.9599999999996,3,5,4,35,steady_supporters
15221,-8,1,403.25,1,1,2,11,inactive_customers
15222,-55,1,585.0,1,1,3,11,inactive_customers
15223,-149,2,755.75,1,3,3,13,high_risk
15224,-16,2,322.0799999999999,1,3,2,13,high_risk
15225,-140,1,409.4000000000001,1,1,2,11,inactive_customers
15226,-64,1,154.41,1,1,1,11,inactive_customers
15227,-338,5,1219.4,3,4,4,34,steady_supporters
15228,-308,4,3386.71,3,4,5,34,steady_supporters
15230,-135,2,429.6,1,3,2,13,high_risk
15232,-261,2,612.0600000000001,2,3,3,23,high_risk
15234,-98,1,197.00000000000006,1,1,1,11,inactive_customers
15235,-157,12,2247.51,1,5,5,15,recoverable_customers
15236,-76,1,321.04999999999995,1,1,2,11,inactive_customers
15237,-373,4,1412.3200000000002,5,4,4,54,brand_ambassadors
15238,-345,3,1071.99,4,3,4,43,loyalty_potential
15239,-364,2,780.59,5,3,3,53,loyalty_potential
15240,-330,5,1706.57,3,4,4,34,steady_supporters
15241,-308,8,1756.44,3,5,4,35,steady_supporters
15243,-300,1,316.68,2,1,2,21,inactive_customers
15244,-309,2,631.5699999999999,3,3,3,33,require_attention
15245,-240,3,2515.84,2,3,5,23,high_risk
15246,-136,2,514.15,1,3,3,13,high_risk
15247,-252,1,356.0,2,1,2,21,inactive_customers
15249,-343,13,6688.459999999999,4,5,5,45,steady_supporters
15251,-365,11,10484.99,5,5,5,55,brand_ambassadors
15252,-338,2,740.78,3,3,3,33,require_attention
15253,-358,5,918.1999999999998,4,4,3,44,steady_supporters
15254,-247,1,300.36000000000007,2,1,2,21,inactive_customers
15255,-308,1,890.85,3,1,3,31,slipping_away
15256,-226,1,98.45,2,1,1,21,inactive_customers
15257,-91,1,317.15,1,1,2,11,inactive_customers
15258,-206,2,623.1600000000001,2,3,3,23,high_risk
15260,-274,7,1810.77,2,5,4,25,recoverable_customers
15261,-239,1,254.81999999999996,2,1,2,21,inactive_customers
15262,-51,1,178.95000000000002,1,1,1,11,inactive_customers
15263,-268,1,156.50999999999996,2,1,1,21,inactive_customers
15264,-310,1,393.7400000000001,3,1,2,31,slipping_away
15265,-223,2,1506.12,2,3,4,23,high_risk
15266,-36,1,119.30000000000001,1,1,1,11,inactive_customers
15267,-352,5,1717.36,4,4,4,44,steady_supporters
15269,-351,1,408.8,4,1,2,41,recently_onboarded
15270,-359,7,2379.49,4,5,5,45,steady_supporters
15271,-367,15,2493.34,5,5,5,55,brand_ambassadors
15272,-317,2,721.94,3,3,3,33,require_attention
15274,-370,2,716.57,5,3,3,53,loyalty_potential
15275,-337,1,615.14,3,1,3,31,slipping_away
15276,-308,1,128.63,3,1,1,31,slipping_away
15277,-328,1,255.89999999999998,3,1,2,31,slipping_away
15279,-20,1,290.51,1,1,2,11,inactive_customers
15280,-202,1,113.12,2,1,1,21,inactive_customers
15281,-316,9,2332.1499999999996,3,5,5,35,steady_supporters
15286,-325,1,240.55,3,1,1,31,slipping_away
15287,-352,2,486.69,4,3,2,43,loyalty_potential
15288,-331,5,2306.5200000000004,3,4,5,34,steady_supporters
15289,-345,3,939.78,4,3,4,43,loyalty_potential
15290,-370,18,7943.219999999999,5,5,5,55,brand_ambassadors
15291,-349,15,4668.300000000001,4,5,5,45,steady_supporters
15292,-173,1,178.39,1,1,1,11,inactive_customers
15296,-324,6,3672.8599999999997,3,5,5,35,steady_supporters
15297,-364,3,641.94,5,3,3,53,loyalty_potential
15298,-372,12,4799.9,5,5,5,55,brand_ambassadors
15299,-307,7,4507.01,3,5,5,35,steady_supporters
15300,-310,1,496.43999999999994,3,1,3,31,slipping_away
15301,-324,12,5049.949999999999,3,5,5,35,steady_supporters
15303,-84,1,574.02,1,1,3,11,inactive_customers
15304,-314,8,694.4000000000002,3,5,3,35,steady_supporters
15306,-310,3,1174.35,3,3,4,33,require_attention
15307,-279,1,205.3,2,1,1,21,inactive_customers
15308,-100,1,310.46999999999997,1,1,2,11,inactive_customers
15311,-374,91,60632.75,5,5,5,55,brand_ambassadors
15312,-299,4,924.85,2,4,3,24,high_risk
15313,-264,1,52.0,2,1,1,21,inactive_customers
15314,-175,1,327.96999999999997,1,1,2,11,inactive_customers
15315,-310,2,570.5000000000001,3,3,3,33,require_attention
15316,-48,1,165.0,1,1,1,11,inactive_customers
15318,-371,1,312.62,5,1,2,51,new_customers
15319,-91,1,204.5,1,1,1,11,inactive_customers
15320,-330,1,267.13000000000005,3,1,2,31,slipping_away
15321,-304,3,2748.3100000000004,3,3,5,33,require_attention
15322,-289,1,679.68,2,1,3,21,inactive_customers
15325,-271,1,161.74,2,1,1,21,inactive_customers
15326,-41,1,311.7099999999999,1,1,2,11,inactive_customers
15327,-322,1,208.75,3,1,1,31,slipping_away
15329,-335,3,1049.7,3,3,4,33,require_attention
15330,-342,2,714.9599999999999,4,3,3,43,loyalty_potential
15332,-8,4,1661.06,1,4,4,14,high_risk
15333,-166,1,1028.56,1,1,4,11,inactive_customers
15334,-218,3,350.82,2,3,2,23,high_risk
15335,-321,1,170.22,3,1,1,31,slipping_away
15339,-308,2,574.0699999999999,3,3,3,33,require_attention
15341,-294,1,2020.52,2,1,4,21,inactive_customers
15342,-245,1,406.09,2,1,2,21,inactive_customers
15343,-287,1,364.5,2,1,2,21,inactive_customers
15344,-374,3,563.9399999999999,5,3,3,53,loyalty_potential
15345,-329,1,393.53999999999996,3,1,2,31,slipping_away
15346,-42,1,252.42000000000002,1,1,2,11,inactive_customers
15347,-8,1,201.59999999999997,1,1,1,11,inactive_customers
15348,-302,1,158.04,2,1,1,21,inactive_customers
15349,-216,2,463.9099999999999,2,3,2,23,high_risk
15350,-1,1,115.65,1,1,1,11,inactive_customers
15351,-362,7,1934.6600000000003,5,5,4,55,brand_ambassadors
15353,-120,2,770.1200000000001,1,3,3,13,high_risk
15355,-345,2,277.05000000000007,4,3,2,43,loyalty_potential
15356,-343,10,2718.0300000000007,4,5,5,45,steady_supporters
15358,-370,22,8347.2,5,5,5,55,brand_ambassadors
15360,-335,1,427.92999999999995,3,1,2,31,slipping_away
15361,-13,1,418.9200000000001,1,1,2,11,inactive_customers
15363,-2,1,326.0,1,1,2,11,inactive_customers
15364,-279,2,913.1900000000002,2,3,3,23,high_risk
15365,-349,7,2314.32,4,5,5,45,steady_supporters
15366,-299,2,602.5100000000001,2,3,3,23,high_risk
15367,-317,4,1877.5900000000004,3,4,4,34,steady_supporters
15368,-353,1,446.94000000000005,4,1,2,41,recently_onboarded
15370,-334,7,2386.05,3,5,5,35,steady_supporters
15372,-237,1,2007.4,2,1,4,21,inactive_customers
15373,-366,12,2415.9100000000003,5,5,5,55,brand_ambassadors
15374,-246,1,168.0,2,1,1,21,inactive_customers
15376,-334,3,1221.5599999999997,3,3,4,33,require_attention
15379,-205,7,3703.29,2,5,5,25,recoverable_customers
15380,-366,5,1690.26,5,4,4,54,brand_ambassadors
15381,-161,2,596.85,1,3,3,13,high_risk
15382,-360,6,5955.709999999999,4,5,5,45,steady_supporters
15384,-205,2,642.41,2,3,3,23,high_risk
15385,-334,1,316.88,3,1,2,31,slipping_away
15386,-188,1,394.14,1,1,2,11,inactive_customers
15388,-104,1,140.54,1,1,1,11,inactive_customers
15389,-202,1,500.0,2,1,3,21,inactive_customers
15392,-370,4,1535.53,5,4,4,54,brand_ambassadors
15393,-358,2,231.86,4,3,1,43,loyalty_potential
15394,-365,4,2183.5400000000004,5,4,5,54,brand_ambassadors
15395,-49,1,107.45000000000002,1,1,1,11,inactive_customers
15396,-262,1,288.17999999999995,2,1,2,21,inactive_customers
15397,-85,1,94.0,1,1,1,11,inactive_customers
15398,-358,2,1345.5300000000002,4,3,4,43,loyalty_potential
15399,-373,3,815.77,5,3,3,53,loyalty_potential
15400,-282,5,716.2,2,4,3,24,high_risk
15402,-226,2,626.77,2,3,3,23,high_risk
15405,-185,1,349.1,1,1,2,11,inactive_customers
15406,-343,2,510.71000000000004,4,3,3,43,loyalty_potential
15407,-341,4,1046.74,3,4,4,34,steady_supporters
15408,-110,1,267.18,1,1,2,11,inactive_customers
15410,-290,8,3450.8400000000006,2,5,5,25,recoverable_customers
15411,-348,4,1348.9300000000003,4,4,4,44,steady_supporters
15412,-203,1,190.53,2,1,1,21,inactive_customers
15414,-365,3,774.9,5,3,3,53,loyalty_potential
15415,-61,1,559.6099999999998,1,1,3,11,inactive_customers
15416,-310,4,3984.3199999999997,3,4,5,34,steady_supporters
15417,-289,1,508.80000000000007,2,1,3,21,inactive_customers
15419,-350,1,135.85999999999999,4,1,1,41,recently_onboarded
15421,-316,4,950.36,3,4,4,34,steady_supporters
15422,-51,2,97.7,1,3,1,13,high_risk
15423,-336,1,43.5,3,1,1,31,slipping_away
15424,-120,2,383.34000000000003,1,3,2,13,high_risk
15426,-355,5,1404.07,4,4,4,44,steady_supporters
15427,-341,3,1430.54,3,3,4,33,require_attention
15428,-359,1,93.78,4,1,1,41,recently_onboarded
15429,-348,2,397.35,4,3,2,43,loyalty_potential
15432,-351,1,171.19,4,1,1,41,recently_onboarded
15433,-161,2,533.3,1,3,3,13,high_risk
15434,-366,5,1041.48,5,4,4,54,brand_ambassadors
15435,-352,1,149.29000000000002,4,1,1,41,recently_onboarded
15436,-362,3,1067.75,5,3,4,53,loyalty_potential
15437,-112,1,200.16,1,1,1,11,inactive_customers
15438,-243,1,156.57999999999998,2,1,1,21,inactive_customers
15440,-320,3,383.68,3,3,2,33,require_attention
15442,-126,1,594.0,1,1,3,11,inactive_customers
15443,-373,7,3213.59,5,5,5,55,brand_ambassadors
15444,-365,2,1411.2100000000003,5,3,4,53,loyalty_potential
15445,-110,1,113.5,1,1,1,11,inactive_customers
15447,-44,1,155.17,1,1,1,11,inactive_customers
15448,-62,1,494.64,1,1,3,11,inactive_customers
15449,-348,3,974.5200000000001,4,3,4,43,loyalty_potential
15450,-344,1,429.84,4,1,2,41,recently_onboarded
15452,-345,3,528.48,4,3,3,43,loyalty_potential
15453,-373,7,1371.77,5,5,4,55,brand_ambassadors
15454,-12,1,179.10000000000002,1,1,1,11,inactive_customers
15456,-91,3,434.59000000000003,1,3,2,13,high_risk
15457,-112,1,237.07,1,1,1,11,inactive_customers
15458,-349,1,161.64,4,1,1,41,recently_onboarded
15460,-20,1,214.26,1,1,1,11,inactive_customers
15462,-280,3,234.6,2,3,1,23,high_risk
15463,-345,1,126.14,4,1,1,41,recently_onboarded
15464,-36,1,1044.65,1,1,4,11,inactive_customers
15465,-355,18,7354.619999999999,4,5,5,45,steady_supporters
15466,-289,1,334.53000000000003,2,1,2,21,inactive_customers
15467,-365,3,524.88,5,3,3,53,loyalty_potential
15468,-323,2,467.51,3,3,2,33,require_attention
15469,-324,2,538.5500000000001,3,3,3,33,require_attention
15471,-372,1,454.48,5,1,2,51,new_customers
15472,-261,1,371.5600000000001,2,1,2,21,inactive_customers
15473,-360,7,1771.2,4,5,4,45,steady_supporters
15475,-297,1,454.10999999999996,2,1,2,21,inactive_customers
15478,-334,2,1399.9199999999998,3,3,4,33,require_attention
15480,-258,1,905.5,2,1,3,21,inactive_customers
15482,-359,12,10879.76,4,5,5,45,steady_supporters
15483,-213,4,225.26000000000002,2,4,1,24,high_risk
15484,-373,4,3590.4100000000003,5,4,5,54,brand_ambassadors
15485,-344,3,2564.5,4,3,5,43,loyalty_potential
15488,-282,1,91.32000000000001,2,1,1,21,inactive_customers
15489,-352,3,1134.28,4,3,4,43,loyalty_potential
15491,-279,6,3100.09,2,5,5,25,recoverable_customers
15492,-346,2,659.4599999999998,4,3,3,43,loyalty_potential
15493,-342,5,1953.4099999999999,4,4,4,44,steady_supporters
15494,-353,2,1280.58,4,3,4,43,loyalty_potential
15497,-357,2,1262.2,4,3,4,43,loyalty_potential
15498,-372,27,13316.400000000001,5,5,5,55,brand_ambassadors
15500,-366,4,1131.5600000000002,5,4,4,54,brand_ambassadors
15502,-359,12,10384.929999999998,4,5,5,45,steady_supporters
15503,-12,1,141.04,1,1,1,11,inactive_customers
15504,-293,1,52.83,2,1,1,21,inactive_customers
15505,-321,5,3610.96,3,4,5,34,steady_supporters
15506,-352,3,972.0799999999999,4,3,4,43,loyalty_potential
15507,-203,1,475.86000000000007,2,1,2,21,inactive_customers
15508,-185,6,1000.2700000000001,1,5,4,15,recoverable_customers
15510,-44,1,250.0,1,1,2,11,inactive_customers
15511,-363,5,900.53,5,4,3,54,brand_ambassadors
15512,-219,2,121.0,2,3,1,23,high_risk
15513,-341,19,14758.22,3,5,5,35,steady_supporters
15514,-362,11,4023.72,5,5,5,55,brand_ambassadors
15516,-330,3,62.43,3,3,1,33,require_attention
15517,-141,1,267.03000000000003,1,1,2,11,inactive_customers
15518,-310,8,1921.5500000000002,3,5,4,35,steady_supporters
15520,-373,1,343.5,5,1,2,51,new_customers
15521,-334,8,3000.2000000000003,3,5,5,35,steady_supporters
15522,-342,2,397.98999999999995,4,3,2,43,loyalty_potential
15523,-290,1,412.01,2,1,2,21,inactive_customers
15524,-350,1,440.0,4,1,2,41,recently_onboarded
15525,-372,3,734.3699999999999,5,3,3,53,loyalty_potential
15526,-341,2,148.44,3,3,1,33,require_attention
15527,-356,8,2428.5300000000007,4,5,5,45,steady_supporters
15528,-120,1,229.32999999999998,1,1,1,11,inactive_customers
15529,-352,11,3962.6,4,5,5,45,steady_supporters
15530,-353,4,1497.3100000000002,4,4,4,44,steady_supporters
15531,-366,2,1972.3899999999999,5,3,4,53,loyalty_potential
15532,-349,4,1564.73,4,4,4,44,steady_supporters
15533,-355,3,807.57,4,3,3,43,loyalty_potential
15535,-201,4,502.90000000000003,2,4,3,24,high_risk
15537,-211,1,110.92000000000002,2,1,1,21,inactive_customers
15539,-367,1,538.46,5,1,3,51,new_customers
15540,-363,1,213.30000000000004,5,1,1,51,new_customers
15541,-260,1,85.13,2,1,1,21,inactive_customers
15543,-86,1,127.86,1,1,1,11,inactive_customers
15544,-365,9,3546.7100000000005,5,5,5,55,brand_ambassadors
15545,-320,2,288.97,3,3,2,33,require_attention
15547,-367,14,4910.6,5,5,5,55,brand_ambassadors
15549,-297,3,1681.46,2,3,4,23,high_risk
15550,-370,4,575.6300000000002,5,4,3,54,brand_ambassadors
15551,-338,1,436.05999999999995,3,1,2,31,slipping_away
15552,-157,1,90.12,1,1,1,11,inactive_customers
15553,-314,1,428.92999999999995,3,1,2,31,slipping_away
15554,-97,1,217.2,1,1,1,11,inactive_customers
15555,-362,16,4794.86,5,5,5,55,brand_ambassadors
15556,-350,1,279.77,4,1,2,41,recently_onboarded
15557,-346,1,468.90999999999997,4,1,2,41,recently_onboarded
15561,-363,4,800.5899999999999,5,4,3,54,brand_ambassadors
15562,-23,1,134.55,1,1,1,11,inactive_customers
15563,-352,4,1400.44,4,4,4,44,steady_supporters
15565,-324,2,173.16000000000003,3,3,1,33,require_attention
15567,-356,1,186.01000000000002,4,1,1,41,recently_onboarded
15568,-372,3,758.29,5,3,3,53,loyalty_potential
15569,-271,5,1375.71,2,4,4,24,high_risk
15570,-367,12,4148.82,5,5,5,55,brand_ambassadors
15571,-363,4,650.4300000000001,5,4,3,54,brand_ambassadors
15572,-370,7,2533.42,5,5,5,55,brand_ambassadors
15573,-343,2,591.1899999999999,4,3,3,43,loyalty_potential
15574,-197,4,675.64,2,4,3,24,high_risk
15576,-337,1,921.37,3,1,3,31,slipping_away
15577,-223,3,258.88000000000005,2,3,2,23,high_risk
15578,-212,1,127.1,2,1,1,21,inactive_customers
15579,-306,2,327.59999999999997,3,3,2,33,require_attention
15581,-254,13,3675.77,2,5,5,25,recoverable_customers
15582,-350,3,682.9100000000001,4,3,3,43,loyalty_potential
15584,-351,4,720.8600000000001,4,4,3,44,steady_supporters
15585,-198,1,455.29999999999995,2,1,2,21,inactive_customers
15587,-324,4,913.6800000000001,3,4,3,34,steady_supporters
15589,-119,3,478.53,1,3,2,13,high_risk
15592,-328,1,388.58,3,1,2,31,slipping_away
15593,-304,1,199.8,3,1,1,31,slipping_away
15594,-359,5,1771.7800000000002,4,4,4,44,steady_supporters
15596,-274,5,1406.5900000000001,2,4,4,24,high_risk
15597,-339,1,324.57,3,1,2,31,slipping_away
15598,-321,1,240.68,3,1,1,31,slipping_away
15599,-348,2,761.74,4,3,3,43,loyalty_potential
15601,-363,14,6776.56,5,5,5,55,brand_ambassadors
15602,-366,9,1297.8700000000001,5,5,4,55,brand_ambassadors
15603,-296,1,48.480000000000004,2,1,1,21,inactive_customers
15604,-322,1,216.39,3,1,1,31,slipping_away
15605,-338,5,1198.23,3,4,4,34,steady_supporters
15606,-313,9,2920.16,3,5,5,35,steady_supporters
15607,-38,1,104.76,1,1,1,11,inactive_customers
15608,-346,4,1093.68,4,4,4,44,steady_supporters
15609,-190,1,298.48,1,1,2,11,inactive_customers
15610,-323,1,112.46,3,1,1,31,slipping_away
15611,-365,13,1591.4500000000003,5,5,4,55,brand_ambassadors
15612,-338,2,195.15,3,3,1,33,require_attention
15615,-364,23,10399.74,5,5,5,55,brand_ambassadors
15618,-342,4,776.8510000000002,4,4,3,44,steady_supporters
15619,-363,1,336.40000000000003,5,1,2,51,new_customers
15620,-318,3,1553.1799999999998,3,3,4,33,require_attention
15621,-370,4,1293.03,5,4,4,54,brand_ambassadors
15622,-331,9,3709.5600000000004,3,5,5,35,steady_supporters
15623,-233,1,301.03,2,1,2,21,inactive_customers
15624,-258,4,588.13,2,4,3,24,high_risk
15625,-271,4,1534.26,2,4,4,24,high_risk
15626,-300,2,675.8000000000001,2,3,3,23,high_risk
15628,-370,9,2870.24,5,5,5,55,brand_ambassadors
15630,-329,2,1186.35,3,3,4,33,require_attention
15632,-359,8,3285.3100000000004,4,5,5,45,steady_supporters
15634,-357,1,243.55,4,1,1,41,recently_onboarded
15636,-285,2,724.76,2,3,3,23,high_risk
15637,-322,1,223.36,3,1,1,31,slipping_away
15639,-240,1,425.32,2,1,2,21,inactive_customers
15640,-370,15,12416.109999999999,5,5,5,55,brand_ambassadors
15641,-269,4,1887.2,2,4,4,24,high_risk
15643,-182,3,664.0,1,3,3,13,high_risk
15644,-208,4,803.54,2,4,3,24,high_risk
15645,-356,1,612.01,4,1,3,41,recently_onboarded
15646,-217,3,447.64,2,3,2,23,high_risk
15648,-170,2,639.5,1,3,3,13,high_risk
15649,-38,2,816.0,1,3,3,13,high_risk
15651,-338,3,646.3,3,3,3,33,require_attention
15652,-283,1,337.74,2,1,2,21,inactive_customers
15653,-282,2,877.4399999999999,2,3,3,23,high_risk
15654,-365,2,922.5300000000001,5,3,3,53,loyalty_potential
15655,-131,1,560.6700000000001,1,1,3,11,inactive_customers
15656,-329,4,748.5,3,4,3,34,steady_supporters
15657,-352,1,30.0,4,1,1,41,recently_onboarded
15658,-184,5,1024.1,1,4,4,14,high_risk
15659,-331,1,306.45000000000005,3,1,2,31,slipping_away
15660,-349,9,1600.86,4,5,4,45,steady_supporters
15661,-57,2,309.8,1,3,2,13,high_risk
15663,-268,1,138.14,2,1,1,21,inactive_customers
15664,-324,1,386.43,3,1,2,31,slipping_away
15665,-206,2,2222.2099999999996,2,3,5,23,high_risk
15667,-335,1,301.32000000000005,3,1,2,31,slipping_away
15668,-157,1,76.32000000000001,1,1,1,11,inactive_customers
15669,-334,4,684.34,3,4,3,34,steady_supporters
15670,-78,1,173.05,1,1,1,11,inactive_customers
15671,-356,7,2657.13,4,5,5,45,steady_supporters
15673,-286,4,2726.2300000000005,2,4,5,24,high_risk
15674,-301,5,2446.6000000000004,2,4,5,24,high_risk
15675,-293,3,323.69,2,3,2,23,high_risk
15676,-356,3,3435.7599999999998,4,3,5,43,loyalty_potential
15677,-325,1,657.23,3,1,3,31,slipping_away
15678,-322,1,352.70000000000005,3,1,2,31,slipping_away
15679,-350,4,781.2800000000001,4,4,3,44,steady_supporters
15680,-365,3,1333.6799999999998,5,3,4,53,loyalty_potential
15681,-349,5,1426.16,4,4,4,44,steady_supporters
15683,-257,1,193.75,2,1,1,21,inactive_customers
15687,-366,9,2993.1,5,5,5,55,brand_ambassadors
15689,-255,2,254.1,2,3,2,23,high_risk
15690,-370,2,239.76,5,3,1,53,loyalty_potential
15691,-122,1,136.8,1,1,1,11,inactive_customers
15692,-346,1,191.03999999999996,4,1,1,41,recently_onboarded
15694,-374,14,6479.4,5,5,5,55,brand_ambassadors
15695,-108,2,409.98,1,3,2,13,high_risk
15696,-341,8,2711.1099999999997,3,5,5,35,steady_supporters
15699,-356,1,309.6499999999999,4,1,2,41,recently_onboarded
15700,-202,2,696.6799999999998,2,3,3,23,high_risk
15701,-372,4,1529.0,5,4,4,54,brand_ambassadors
15703,-110,1,211.5,1,1,1,11,inactive_customers
15704,-234,4,2293.62,2,4,5,24,high_risk
15705,-173,1,143.10000000000002,1,1,1,11,inactive_customers
15706,-311,4,1060.56,3,4,4,34,steady_supporters
15707,-339,4,916.9799999999998,3,4,3,34,steady_supporters
15708,-334,7,3235.25,3,5,5,35,steady_supporters
15709,-91,1,133.25,1,1,1,11,inactive_customers
15712,-365,5,1072.36,5,4,4,54,brand_ambassadors
15713,-231,2,356.7,2,3,2,23,high_risk
15714,-363,2,330.03,5,3,2,53,loyalty_potential
15716,-229,4,1101.1100000000001,2,4,4,24,high_risk
15717,-140,1,150.3,1,1,1,11,inactive_customers
15719,-342,13,5030.07,4,5,5,45,steady_supporters
15720,-350,1,598.73,4,1,3,41,recently_onboarded
15721,-363,1,471.4000000000001,5,1,2,51,new_customers
15722,-339,5,2211.2100000000005,3,4,5,34,steady_supporters
15723,-10,1,190.70000000000002,1,1,1,11,inactive_customers
15724,-173,2,218.25,1,3,1,13,high_risk
15725,-359,1,415.25,4,1,2,41,recently_onboarded
15727,-358,7,5159.0599999999995,4,5,5,45,steady_supporters
15729,-162,1,85.0,1,1,1,11,inactive_customers
15730,-309,3,1120.88,3,3,4,33,require_attention
15732,-162,2,294.11999999999995,1,3,2,13,high_risk
15733,-92,1,162.3,1,1,1,11,inactive_customers
15734,-260,2,1339.45,2,3,4,23,high_risk
15737,-360,8,1188.12,4,5,4,45,steady_supporters
15738,-355,16,4812.42,4,5,5,45,steady_supporters
15739,-308,1,449.12,3,1,2,31,slipping_away
15740,-325,1,154.88000000000002,3,1,1,31,slipping_away
15743,-358,4,775.9599999999999,4,4,3,44,steady_supporters
15744,-297,1,34.8,2,1,1,21,inactive_customers
15745,-355,4,1094.59,4,4,4,44,steady_supporters
15746,-240,1,196.88000000000002,2,1,1,21,inactive_customers
15747,-362,3,946.6399999999999,5,3,4,53,loyalty_potential
15748,-334,1,144.35999999999999,3,1,1,31,slipping_away
15749,-139,3,44534.3,1,3,5,13,high_risk
15750,-372,8,2463.05,5,5,5,55,brand_ambassadors
15752,-335,7,2626.6000000000004,3,5,5,35,steady_supporters
15753,-70,1,79.2,1,1,1,11,inactive_customers
15754,-323,3,458.57,3,3,2,33,require_attention
15755,-364,6,2364.25,5,5,5,55,brand_ambassadors
15756,-313,4,528.01,3,4,3,34,steady_supporters
15757,-309,2,714.4200000000001,3,3,3,33,require_attention
15758,-350,1,205.25,4,2,1,42,loyalty_potential
15759,-156,3,253.04000000000002,1,3,2,13,high_risk
15762,-309,2,583.75,3,3,3,33,require_attention
15763,-343,2,1086.9200000000003,4,3,4,43,loyalty_potential
15764,-286,6,3279.97,2,5,5,25,recoverable_customers
15766,-310,1,315.05999999999995,3,2,2,32,slipping_away
15768,-259,3,621.83,2,4,3,24,high_risk
15769,-367,26,56252.72,5,5,5,55,brand_ambassadors
15773,-369,1,635.6800000000001,5,2,3,52,loyalty_potential
15774,-306,1,270.79999999999995,3,2,2,32,slipping_away
15775,-129,1,104.9,1,2,1,12,inactive_customers
15776,-241,1,241.61999999999998,2,2,1,22,inactive_customers
15777,-133,4,1047.1100000000001,1,4,4,14,high_risk
15780,-191,3,475.28,1,4,2,14,high_risk
15781,-349,3,345.46000000000004,4,4,2,44,steady_supporters
15782,-365,3,2614.7400000000002,5,4,5,54,brand_ambassadors
15783,-364,1,246.3,5,2,1,52,loyalty_potential
15785,-342,5,2328.9700000000003,4,4,5,44,steady_supporters
15786,-328,3,4919.0,3,4,5,34,steady_supporters
15787,-348,3,933.26,4,4,3,44,steady_supporters
15789,-16,1,351.3,1,2,2,12,inactive_customers
15790,-364,1,218.75000000000003,5,2,1,52,loyalty_potential
15791,-331,2,1612.69,3,3,4,33,require_attention
15793,-360,3,965.6099999999999,4,4,4,44,steady_supporters
15795,-225,1,610.01,2,2,3,22,inactive_customers
15796,-373,8,2708.61,5,5,5,55,brand_ambassadors
15797,-261,4,2207.4,2,4,5,24,high_risk
15799,-299,3,884.14,2,4,3,24,high_risk
15800,-267,2,696.89,2,3,3,23,high_risk
15801,-328,3,1063.95,3,4,4,34,steady_supporters
15802,-232,1,451.42,2,2,2,22,inactive_customers
15803,-323,1,415.82000000000005,3,2,2,32,slipping_away
15804,-374,13,4206.389999999999,5,5,5,55,brand_ambassadors
15805,-351,17,5488.18,4,5,5,45,steady_supporters
